# X-Filed  Y-Field    Wavelength  X-Coord Y-Coord     Rays-thru
# (min)    (min)      (micron)    (mm)         (mm)           %
4.20    0.75    0.31540     -80.33841       -100.90111      77.29
4.20    0.75    0.31810     -80.29900       -98.86423       77.29
4.20    0.75    0.32080     -80.26010       -96.82804       78.23
4.20    0.75    0.32350     -80.22173       -94.79255       80.13
4.20    0.75    0.32620     -80.18390       -92.75773       80.44
4.20    0.75    0.32890     -80.14666       -90.72360       81.39
4.20    0.75    0.33160     -80.11000       -88.69011       81.70
4.20    0.75    0.33430     -80.07394       -86.65725       82.02
4.20    0.75    0.33700     -80.03853       -84.62502       82.02
4.20    0.75    0.33970     -80.00374       -82.59338       83.28
4.20    0.75    0.34240     -79.96962       -80.56229       83.91
4.20    0.75    0.34510     -79.93617       -78.53174       84.23
4.20    0.75    0.34780     -79.90343       -76.50168       85.49
4.20    0.75    0.35050     -79.87138       -74.47208       85.49
4.20    0.75    0.35320     -79.84004       -72.44291       85.80
4.20    0.75    0.35590     -79.80945       -70.41413       86.44
4.20    0.75    0.35860     -79.77960       -68.38567       87.38
4.20    0.75    0.36130     -79.75051       -66.35753       87.70
4.20    0.75    0.36400     -79.72218       -64.32962       88.01
4.20    0.75    0.36670     -79.69463       -62.30191       88.01
4.20    0.75    0.36940     -79.66786       -60.27436       88.01
4.20    0.75    0.37210     -79.64189       -58.24688       88.33
4.20    0.75    0.37480     -79.61673       -56.21945       88.96
4.20    0.75    0.37750     -79.59239       -54.19201       88.96
4.20    0.75    0.38020     -79.56886       -52.16448       88.96
4.20    0.75    0.38290     -79.54617       -50.13683       88.96
4.20    0.75    0.38560     -79.52431       -48.10899       89.91
4.20    0.75    0.38830     -79.50331       -46.08089       90.22
4.20    0.75    0.39100     -79.48315       -44.05247       90.54
4.20    0.75    0.39370     -79.46386       -42.02369       90.54
4.20    0.75    0.39640     -79.44543       -39.99447       90.54
4.20    0.75    0.39910     -79.42788       -37.96474       90.54
4.20    0.75    0.40180     -79.41120       -35.93443       90.85
4.20    0.75    0.40450     -79.39541       -33.90348       91.17
4.20    0.75    0.40720     -79.38051       -31.87183       91.48
4.20    0.75    0.40990     -79.36650       -29.83940       91.48
4.20    0.75    0.41260     -79.35340       -27.80613       91.48
4.20    0.75    0.41530     -79.34120       -25.77194       91.80
4.20    0.75    0.41800     -79.32991       -23.73676       91.80
4.20    0.75    0.42070     -79.31953       -21.70052       92.43
4.20    0.75    0.42340     -79.31006       -19.66315       92.43
4.20    0.75    0.42610     -79.30152       -17.62457       92.43
4.20    0.75    0.42880     -79.29391       -15.58471       92.43
4.20    0.75    0.43150     -79.28722       -13.54349       92.43
4.20    0.75    0.43420     -79.28147       -11.50084       92.11
4.20    0.75    0.43690     -79.27665       -9.45669        92.11
4.20    0.75    0.43960     -79.27277       -7.41095        92.43
4.20    0.75    0.44230     -79.26983       -5.36355        92.43
4.20    0.75    0.44500     -79.26784       -3.31441        92.11
4.20    0.75    0.44770     -79.26679       -1.26344        92.74
4.20    0.75    0.45040     -79.26669       0.78941     92.74
4.20    0.75    0.45310     -79.26755       2.84424     93.06
4.20    0.75    0.45580     -79.26935       4.90113     92.74
4.20    0.75    0.45850     -79.27212       6.96016     92.74
4.20    0.75    0.46120     -79.27584       9.02141     93.06
4.20    0.75    0.46390     -79.28053       11.08495        93.06
4.20    0.75    0.46660     -79.28617       13.15087        92.74
4.20    0.75    0.46930     -79.29278       15.21926        92.43
4.20    0.75    0.47200     -79.30035       17.29020        92.11
4.20    0.75    0.47470     -79.30889       19.36376        92.11
4.20    0.75    0.47740     -79.31839       21.44003        92.11
4.20    0.75    0.48010     -79.32886       23.51910        92.11
4.20    0.75    0.48280     -79.34030       25.60105        91.80
4.20    0.75    0.48550     -79.35270       27.68596        91.80
4.20    0.75    0.48820     -79.36608       29.77391        91.80
4.20    0.75    0.49090     -79.38042       31.86499        91.80
4.20    0.75    0.49360     -79.39572       33.95929        91.48
4.20    0.75    0.49630     -79.41199       36.05689        91.48
4.20    0.75    0.49900     -79.42924       38.15788        91.17
4.20    0.75    0.50170     -79.44744       40.26233        90.85
4.20    0.75    0.50440     -79.46660       42.37033        90.54
4.20    0.75    0.50710     -79.48672       44.48196        90.54
4.20    0.75    0.50980     -79.50780       46.59732        89.91
4.20    0.75    0.51250     -79.52983       48.71649        89.91
4.20    0.75    0.51520     -79.55281       50.83954        89.91
4.20    0.75    0.51790     -79.57672       52.96656        89.91
4.20    0.75    0.52060     -79.60159       55.09764        89.91
4.20    0.75    0.52330     -79.62740       57.23284        89.27
4.20    0.75    0.52600     -79.65412       59.37226        88.96
4.20    0.75    0.52870     -79.68177       61.51598        88.64
4.20    0.75    0.53140     -79.71034       63.66408        87.70
4.20    0.75    0.53410     -79.73981       65.81661        87.38
4.20    0.75    0.53680     -79.77020       67.97371        87.38
4.20    0.75    0.53950     -79.80145       70.13539        87.07
4.20    0.75    0.54220     -79.83363       72.30178        86.75
4.20    0.75    0.54490     -79.86665       74.47293        86.44
4.20    0.75    0.54760     -79.90054       76.64889        84.54
4.20    0.75    0.55030     -79.93528       78.82976        83.60
4.20    0.75    0.55300     -79.97086       81.01561        83.91
4.20    0.75    0.55570     -80.00724       83.20647        83.28
4.20    0.75    0.55840     -80.04442       85.40241        82.97
-4.20   1.12    0.31000     80.55613        -111.75253      3.47
-4.20   1.12    0.31270     80.52966        -109.75771      70.66
-4.20   1.12    0.31540     80.48795        -107.71743      75.39
-4.20   1.12    0.31810     80.44735        -105.67863      75.71
-4.20   1.12    0.32080     80.40714        -103.64049      76.34
-4.20   1.12    0.32350     80.36736        -101.60300      76.97
-4.20   1.12    0.32620     80.32804        -99.56616       77.29
-4.20   1.12    0.32890     80.28918        -97.52999       77.60
-4.20   1.12    0.33160     80.25086        -95.49450       79.18
-4.20   1.12    0.33430     80.21304        -93.45966       80.13
-4.20   1.12    0.33700     80.17576        -91.42547       80.76
-4.20   1.12    0.33970     80.13906        -89.39192       81.70
-4.20   1.12    0.34240     80.10294        -87.35900       82.02
-4.20   1.12    0.34510     80.06744        -85.32668       82.02
-4.20   1.12    0.34780     80.03255        -83.29493       82.97
-4.20   1.12    0.35050     79.99830        -81.26374       83.60
-4.20   1.12    0.35320     79.96472        -79.23309       83.91
-4.20   1.12    0.35590     79.93180        -77.20292       84.86
-4.20   1.12    0.35860     79.89958        -75.17321       85.49
-4.20   1.12    0.36130     79.86806        -73.14394       85.80
-4.20   1.12    0.36400     79.83726        -71.11504       85.80
-4.20   1.12    0.36670     79.80720        -69.08650       87.07
-4.20   1.12    0.36940     79.77787        -67.05825       87.38
-4.20   1.12    0.37210     79.74931        -65.03026       88.01
-4.20   1.12    0.37480     79.72150        -63.00247       88.01
-4.20   1.12    0.37750     79.69447        -60.97485       88.01
-4.20   1.12    0.38020     79.66824        -58.94733       88.01
-4.20   1.12    0.38290     79.64279        -56.91986       88.96
-4.20   1.12    0.38560     79.61815        -54.89240       88.96
-4.20   1.12    0.38830     79.59433        -52.86487       88.96
-4.20   1.12    0.39100     79.57132        -50.83723       88.64
-4.20   1.12    0.39370     79.54916        -48.80943       89.59
-4.20   1.12    0.39640     79.52783        -46.78138       89.91
-4.20   1.12    0.39910     79.50735        -44.75305       90.22
-4.20   1.12    0.40180     79.48772        -42.72436       90.54
-4.20   1.12    0.40450     79.46895        -40.69525       90.54
-4.20   1.12    0.40720     79.45105        -38.66565       90.54
-4.20   1.12    0.40990     79.43403        -36.63551       90.85
-4.20   1.12    0.41260     79.41788        -34.60475       91.17
-4.20   1.12    0.41530     79.40262        -32.57331       91.17
-4.20   1.12    0.41800     79.38825        -30.54112       91.48
-4.20   1.12    0.42070     79.37478        -28.50811       91.48
-4.20   1.12    0.42340     79.36220        -26.47421       91.80
-4.20   1.12    0.42610     79.35054        -24.43935       91.80
-4.20   1.12    0.42880     79.33978        -22.40345       91.80
-4.20   1.12    0.43150     79.32994        -20.36645       92.43
-4.20   1.12    0.43420     79.32101        -18.32827       92.43
-4.20   1.12    0.43690     79.31301        -16.28884       92.43
-4.20   1.12    0.43960     79.30594        -14.24808       92.43
-4.20   1.12    0.44230     79.29980        -12.20591       92.11
-4.20   1.12    0.44500     79.29458        -10.16227       92.11
-4.20   1.12    0.44770     79.29031        -8.11708        92.11
-4.20   1.12    0.45040     79.28698        -6.07025        92.43
-4.20   1.12    0.45310     79.28459        -4.02171        92.11
-4.20   1.12    0.45580     79.28314        -1.97139        92.43
-4.20   1.12    0.45850     79.28265        0.08080     92.74
-4.20   1.12    0.46120     79.28310        2.13494     92.74
-4.20   1.12    0.46390     79.28451        4.19110     92.74
-4.20   1.12    0.46660     79.28688        6.24936     92.74
-4.20   1.12    0.46930     79.29020        8.30982     93.06
-4.20   1.12    0.47200     79.29448        10.37254        93.06
-4.20   1.12    0.47470     79.29973        12.43760        92.74
-4.20   1.12    0.47740     79.30594        14.50510        92.43
-4.20   1.12    0.48010     79.31311        16.57512        92.11
-4.20   1.12    0.48280     79.32125        18.64772        91.80
-4.20   1.12    0.48550     79.33036        20.72301        92.11
-4.20   1.12    0.48820     79.34043        22.80106        92.11
-4.20   1.12    0.49090     79.35148        24.88196        91.80
-4.20   1.12    0.49360     79.36349        26.96578        91.80
-4.20   1.12    0.49630     79.37647        29.05262        91.80
-4.20   1.12    0.49900     79.39041        31.14256        91.48
-4.20   1.12    0.50170     79.40533        33.23567        91.48
-4.20   1.12    0.50440     79.42121        35.33206        91.48
-4.20   1.12    0.50710     79.43807        37.43180        90.85
-4.20   1.12    0.50980     79.45589        39.53497        90.54
-4.20   1.12    0.51250     79.47467        41.64166        90.54
-4.20   1.12    0.51520     79.49439        43.75196        90.54
-4.20   1.12    0.51790     79.51509        45.86593        89.91
-4.20   1.12    0.52060     79.53676        47.98370        89.59
-4.20   1.12    0.52330     79.55936        50.10532        89.91
-4.20   1.12    0.52600     79.58290        52.23086        89.91
-4.20   1.12    0.52870     79.60741        54.36043        89.91
-4.20   1.12    0.53140     79.63285        56.49412        89.27
-4.20   1.12    0.53410     79.65920        58.63197        88.96
-4.20   1.12    0.53680     79.68648        60.77410        88.64
-4.20   1.12    0.53950     79.71471        62.92057        88.01
-4.20   1.12    0.54220     79.74382        65.07146        87.38
-4.20   1.12    0.54490     79.77389        67.22688        87.38
-4.20   1.12    0.54760     79.80481        69.38684        87.07
-4.20   1.12    0.55030     79.83665        71.55150        86.75
-4.20   1.12    0.55300     79.86935        73.72088        86.12
-4.20   1.12    0.55570     79.90291        75.89508        84.23
-4.20   1.12    0.55840     79.93736        78.07415        83.60
-3.11   1.12    0.31000     59.80545        -112.70455      78.86
-3.11   1.12    0.31270     59.77237        -110.66630      79.50
-3.11   1.12    0.31540     59.73963        -108.62896      80.44
-3.11   1.12    0.31810     59.70722        -106.59256      81.70
-3.11   1.12    0.32080     59.67521        -104.55711      82.65
-3.11   1.12    0.32350     59.64359        -102.52261      82.97
-3.11   1.12    0.32620     59.61239        -100.48904      83.60
-3.11   1.12    0.32890     59.58159        -98.45640       83.91
-3.11   1.12    0.33160     59.55125        -96.42469       85.17
-3.11   1.12    0.33430     59.52136        -94.39389       86.44
-3.11   1.12    0.33700     59.49194        -92.36398       87.07
-3.11   1.12    0.33970     59.46302        -90.33493       87.38
